img_path,question,answer,main_obj,Triple,Abstract
/home/aailab/kbvqa/data/images/141600120220712153442.jpg,이미지 안 고수는 어디 위에 있니,손,고수_(식물),,
/home/aailab/kbvqa/data/images/141500820220712140612.jpg,이미지 속 협죽도 꽃의 색깔은 무엇이니,분홍,협죽도,,
/home/aailab/kbvqa/data/images/132302420220708154408.jpg,카테터는 무슨 재질일까,고무,카테터,,
/home/aailab/kbvqa/data/images/140800320220711140206.jpg,이미지 안 담쟁이덩굴은 어디에 붙어 있니,벽돌,담쟁이덩굴,,
/home/aailab/kbvqa/data/images/140600620220711101742.jpg,비름의 잎은 무슨 색깔이야,초록색,비름,,
/home/aailab/kbvqa/data/images/131800120220708110335.jpg,옷을 입힌 마네킹은 몇 개니,1,마네킹,,
/home/aailab/kbvqa/data/images/140800320220711135109.jpg,돌에 붙어있는 담쟁이덩굴은 무슨 색이지,초록색,담쟁이덩굴,,
/home/aailab/kbvqa/data/images/112400320220707113741.jpg,검은색 스케이트를 신고 아이스 댄싱하는 사람은 몇 명이지,1,아이스_댄싱,,
/home/aailab/kbvqa/data/images/141600820220712170713.jpg,박하의 꽃은 무슨 색이니,분홍색,박하,,
/home/aailab/kbvqa/data/images/131800120220708103000.jpg,마네킹은 어디 위에 있니,바닥,마네킹,,
/home/aailab/kbvqa/data/images/132302620220711132719.jpg,터빈은 몇 개일까,1,터빈,,
/home/aailab/kbvqa/data/images/141201120220711113146.jpg,이미지에 용담은 몇 개야,1,용담,,
/home/aailab/kbvqa/data/images/140601020220711152930.jpg,엉겅퀴에 달려 있는 것은 무엇이야,나비,엉겅퀴,,
/home/aailab/kbvqa/data/images/141600720220712151010.jpg,바질 사이에 있는 물건은 뭘까,이름표,바질,,
/home/aailab/kbvqa/data/images/141300120220711153516.jpg,고사리 위에 있는 곤충 이름은 뭐니,나비,고사리,,
/home/aailab/kbvqa/data/images/112400220220711181742.jpg,발레를 하고 있는 사람은 몇 명이지,2,발레,,
/home/aailab/kbvqa/data/images/132300320220708135152.jpg,나침반을 어느 손으로 잡고 있니,왼손,나침반,,
/home/aailab/kbvqa/data/images/140601020220711151331.jpg,이미지에 있는 엉겅퀴의 꽃은 무슨 색이지,보라,엉겅퀴,,
/home/aailab/kbvqa/data/images/141600820220712162042.jpg,박하의 잎 색깔은 무엇일까,초록색,박하,,
/home/aailab/kbvqa/data/images/141201420220711183634.jpg,차나무는 무슨 색이야,초록,차나무,,
/home/aailab/kbvqa/data/images/112400220220707105053.jpg,발레 복을 입은 사람들은 허리를 어느 방향으로 꺾고 있니,오른쪽,발레,,
/home/aailab/kbvqa/data/images/140800320220711114259.jpg,건물 벽에 있는 담쟁이덩굴은 무슨 색이니,초록색,담쟁이덩굴,,
/home/aailab/kbvqa/data/images/131100620220708140721.jpg,펼쳐진 우산을 들고 있는 사람은 몇 명일까,1,우산과_양산,,
/home/aailab/kbvqa/data/images/141600520220712132501.jpg,로즈메리 꽃은 무슨 색이니,보라색,로즈메리,,
/home/aailab/kbvqa/data/images/141600820220712164757.jpg,박하의 꽃은 무슨 색이야,보라색,박하,,
/home/aailab/kbvqa/data/images/112400320220707113700.jpg,아이스 댄싱 선수들은 어디에 있니,빙판 위,아이스_댄싱,,
/home/aailab/kbvqa/data/images/132302620220708182443.jpg,터빈은 몇 개니,5,터빈,,
/home/aailab/kbvqa/data/images/112400220220707103937.jpg,발레를 하고 있는 사람은 몇 명이야,2,발레,,
/home/aailab/kbvqa/data/images/141201120220711110056.jpg,이미지 속 꽃은 무슨 식물에서 핀 거니,용담,용담,,
/home/aailab/kbvqa/data/images/141600120220712152204.jpg,고수는 어떤 색깔이야,초록색,고수_(식물),,
/home/aailab/kbvqa/data/images/112400220220707105424.jpg,발레를 하는 사람 중에 손을 위로 든 사람은 몇 명이야,2,발레,,
/home/aailab/kbvqa/data/images/132300420220708150905.jpg,낚싯대를 쥐고 있는 사람은 몇 명이야,3,낚싯대,,
/home/aailab/kbvqa/data/images/141600220220712161302.jpg,딜은 무슨 색이니,초록색,딜,,
/home/aailab/kbvqa/data/images/141201120220711111047.jpg,용담은 몇 송이야,1,용담,,
/home/aailab/kbvqa/data/images/141600720220712150943.jpg,이미지 속 바질은 무슨 색일까,초록색,바질,,
/home/aailab/kbvqa/data/images/132302420220708154839.jpg,몇 개의 카테터가 이미지 속에 있어,6,카테터,,
/home/aailab/kbvqa/data/images/141600520220712132052.jpg,로즈메리의 잎은 무슨 색깔이니,초록색,로즈메리,,
/home/aailab/kbvqa/data/images/131800320220707181038.jpg,이미지 속 코끼리의 상아는 몇 개야,2,상아,,
/home/aailab/kbvqa/data/images/131800320220707181359.jpg,이미지 속 코끼리의 상아는 몇 개야,2,상아,,
/home/aailab/kbvqa/data/images/132300820220708134417.jpg,이미지 속 사람들이 얼굴에 착용하고 있는 것을 뭐라고 부를까,방독면,방독면,,
/home/aailab/kbvqa/data/images/141600520220712131806.jpg,이미지 속 생물의 이름은 무엇일까,로즈메리,로즈메리,,
/home/aailab/kbvqa/data/images/141600120220712152731.jpg,고수는 무슨 색이야,초록색,고수_(식물),,
/home/aailab/kbvqa/data/images/132200820220708113820.jpg,하이힐은 몇 개니,2,하이힐,,
/home/aailab/kbvqa/data/images/112400220220707104955.jpg,이미지 속 사람은 무엇을 하고 있니,발레,발레,,
/home/aailab/kbvqa/data/images/112400220220707104544.jpg,한 발로 서있는 사람이 하고 있는 건 뭘까,발레,발레,,
/home/aailab/kbvqa/data/images/131800120220708104112.jpg,총을 메고 있는 마네킹은 어느 쪽에 있어,오른쪽,마네킹,,
/home/aailab/kbvqa/data/images/140601020220711152605.jpg,이미지 속 엉겅퀴는 무슨 색이니,보라색,엉겅퀴,,
/home/aailab/kbvqa/data/images/112400320220707114139.jpg,사람들은 어디서 아이스 댄싱을 할까,빙판,아이스_댄싱,,
/home/aailab/kbvqa/data/images/131100620220708145852.jpg,양산을 쓰고 있는 사람은 몇 명이니,2,우산과_양산,,
/home/aailab/kbvqa/data/images/112400320220707114237.jpg,이미지 속 아이스 댄싱은 어디 위에서 하고 있니,빙판,아이스_댄싱,,
/home/aailab/kbvqa/data/images/140600620220711103012.jpg,이미지 속 비름은 어디에 심어져 있을까,땅,비름,,
/home/aailab/kbvqa/data/images/141600720220712153548.jpg,이미지 속 바질은 무슨 색일까,초록색,바질,,
/home/aailab/kbvqa/data/images/112400320220707115247.jpg,이미지 속 사람들은 어느 방향으로 다리를 들고 있을까,왼쪽,아이스_댄싱,,
/home/aailab/kbvqa/data/images/112400320220707115026.jpg,사람들이 빙판 위에서 하고 있는 것은 뭐야,아이스 댄싱,아이스_댄싱,,
/home/aailab/kbvqa/data/images/141600120220712152307.jpg,이미지 속 고수는 어떤 색깔이니,초록,고수_(식물),,
/home/aailab/kbvqa/data/images/140600620220711102244.jpg,비름의 색상은 뭘까,초록,비름,,
/home/aailab/kbvqa/data/images/140800320220711114131.jpg,담쟁이덩굴 주변에 초록색 파라솔은 몇 개야,4,담쟁이덩굴,,
/home/aailab/kbvqa/data/images/140601020220711150326.jpg,보라색 식물 이름을 뭐라고 할까,엉겅퀴,엉겅퀴,,
/home/aailab/kbvqa/data/images/132300820220708133644.jpg,방독면은 몇 개니,4,방독면,,
/home/aailab/kbvqa/data/images/141600520220712131601.jpg,로즈메리는 무슨 색이야,초록색,로즈메리,,
/home/aailab/kbvqa/data/images/141600820220712163337.jpg,박하의 꽃은 무슨 색깔이니,분홍색,박하,,
/home/aailab/kbvqa/data/images/131100620220708142030.jpg,이미지에서 일어선 사람이 들고 있는 물건의 이름은 뭘까,우산,우산과_양산,,
/home/aailab/kbvqa/data/images/141600120220712152620.jpg,이미지 속 바질은 어디에 심겨 있을까,화분,고수_(식물),,
/home/aailab/kbvqa/data/images/132300420220708151523.jpg,사람이 손에 잡고 있는 물건은 뭐야,낚싯대,낚싯대,,
/home/aailab/kbvqa/data/images/132300420220708144455.jpg,낚싯대 주변에 사람은 몇 명 있어,1,낚싯대,,
/home/aailab/kbvqa/data/images/141600220220712162924.jpg,이미지 속 딜의 색깔은 무슨 색이니,초록색,딜,,
/home/aailab/kbvqa/data/images/141201320220711131042.jpg,진달래 꽃의 색깔은 뭐지,분홍색,진달래,,
/home/aailab/kbvqa/data/images/141600820220712162600.jpg,박하 주변에 컵은 몇 개야,1,박하,,
/home/aailab/kbvqa/data/images/141600820220712162206.jpg,이미지 속 박하는 몇 개야,4,박하,,
/home/aailab/kbvqa/data/images/141300120220711145533.jpg,이미지 속 풀은 이름이 뭘까,고사리,고사리,,
/home/aailab/kbvqa/data/images/132301120220708150045.jpg,수갑에 손목을 끼울 수 있는 원형 구멍은 몇 개야,2,수갑,,
/home/aailab/kbvqa/data/images/132300320220708135727.jpg,나침반을 들고 있는 손은 뭐야,오른손,나침반,,
/home/aailab/kbvqa/data/images/132302620220711133136.jpg,터빈은 몇 개일까,2,터빈,,
/home/aailab/kbvqa/data/images/112400220220707105818.jpg,이미지 속 사람들이 하는 것은 뭐야,발레,발레,,
/home/aailab/kbvqa/data/images/132302620220711133514.jpg,이미지 속 날개가 달린 기계는 뭐야,터빈,터빈,,
/home/aailab/kbvqa/data/images/141600220220712160608.jpg,이미지 속 노란색 꽃의 이름은 뭐야,딜,딜,,
/home/aailab/kbvqa/data/images/140800320220711113906.jpg,이미지 속 담쟁이덩굴은 무엇을 감고 있니,나무,담쟁이덩굴,,
/home/aailab/kbvqa/data/images/140600720220711111727.jpg,쑥은 어디에 있니,철조망 밑,쑥,,
/home/aailab/kbvqa/data/images/131100620220711161841.jpg,사람이 쓰고 있는 빨간색 물건은 무엇일까,우산,우산과_양산,,
/home/aailab/kbvqa/data/images/131800120220708103153.jpg,옷을 입고 있는 마네킹은 몇 개야,3,마네킹,,
/home/aailab/kbvqa/data/images/141600720220712155217.jpg,절구 속에 담긴 식물은 뭘까,바질,바질,,
/home/aailab/kbvqa/data/images/132300320220708141022.jpg,이미지에서 나침반은 무슨 재질일까,금속,나침반,,
/home/aailab/kbvqa/data/images/141600720220712160235.jpg,바질을 담고 있는 것은 뭐야,화분,바질,,
/home/aailab/kbvqa/data/images/131900320220708114234.jpg,이미지에서 다이아몬드가 달린 장신구는 뭐야,목걸이,다이아몬드,,
/home/aailab/kbvqa/data/images/141201420220711142133.jpg,차나무의 잎은 무슨 색이야,초록색,차나무,,
/home/aailab/kbvqa/data/images/132302620220708182405.jpg,터빈은 몇 개야,1,터빈,,
/home/aailab/kbvqa/data/images/132300420220708151342.jpg,낚싯대를 쥐고 있는 사람은 어디 위에 있어,잔디,낚싯대,,
/home/aailab/kbvqa/data/images/132302420220708155452.jpg,카테터에 몇 개의 바늘이 있을까,1,카테터,,
/home/aailab/kbvqa/data/images/132300820220708133249.jpg,전시대에 올려져 있는 방독면은 몇 개니,2,방독면,,
/home/aailab/kbvqa/data/images/132302420220708155019.jpg,카테터는 몇 개야,3,카테터,,
/home/aailab/kbvqa/data/images/131800320220707181018.jpg,이미지 속에 상아가 달린 동물은 뭐야,코끼리,상아,,
/home/aailab/kbvqa/data/images/132302420220708154537.jpg,이미지에 보이는 카테터는 몇 개야,3,카테터,,
/home/aailab/kbvqa/data/images/132302620220711133823.jpg,터빈은 어디에 설치되어 있어,들판,터빈,,
/home/aailab/kbvqa/data/images/141600220220712160633.jpg,이미지 속 딜의 꽃은 무슨 색이야,노란색,딜,,
/home/aailab/kbvqa/data/images/132302820220708170806.jpg,맞물려 있는 톱니바퀴는 몇 개니,2,톱니바퀴,,
/home/aailab/kbvqa/data/images/140600620220708181021.jpg,비름의 잎은 무슨 색이니,초록색,비름,,
/home/aailab/kbvqa/data/images/141600220220712162114.jpg,노란색 꽃의 이름은 뭐야,딜,딜,,
/home/aailab/kbvqa/data/images/131100620220708142205.jpg,우산을 들고 있는 사람은 몇 명일까,1,우산과_양산,,
/home/aailab/kbvqa/data/images/140800320220711140133.jpg,이미지 속 벽에 붙어있는 식물의 이름은 무엇일까,담쟁이덩굴,담쟁이덩굴,,
/home/aailab/kbvqa/data/images/131900320220708114257.jpg,이미지 속 장신구의 보석은 무엇이야,다이아몬드,다이아몬드,,
/home/aailab/kbvqa/data/images/131700320220707175918.jpg,상선기는 몇 개니,1,상선기,,
/home/aailab/kbvqa/data/images/141500820220712140958.jpg,이미지 속 분홍색 꽃의 이름은 뭘까,협죽도,협죽도,,
/home/aailab/kbvqa/data/images/112400220220707104151.jpg,발레를 추는 사람은 몇 명이야,1,발레,,
/home/aailab/kbvqa/data/images/141500820220712140711.jpg,협죽도 꽃의 색상은 뭐니,분홍색,협죽도,,
/home/aailab/kbvqa/data/images/141600720220712150406.jpg,바질은 어떤 색깔이야,초록색,바질,,
/home/aailab/kbvqa/data/images/132302420220708154451.jpg,카테터의 바늘은 재질이 뭘까,금속,카테터,,
/home/aailab/kbvqa/data/images/140600620220708182423.jpg,비름의 잎은 무슨 색이지,초록색,비름,,
/home/aailab/kbvqa/data/images/132302620220708181851.jpg,몇 개의 터빈이 이미지 속에 있니,1,터빈,,
/home/aailab/kbvqa/data/images/131700320220707175934.jpg,상선기는 이미지 속에 몇 개가있니,1,상선기,,
/home/aailab/kbvqa/data/images/132302820220708170017.jpg,톱니바퀴 외에 원형인 돌은 몇 개야,1,톱니바퀴,,
/home/aailab/kbvqa/data/images/131800120220708104945.jpg,이미지에 보이는 마네킹은 몇 개야,4,마네킹,,
/home/aailab/kbvqa/data/images/132300420220708150623.jpg,낚싯대를 잡고 있는 사람은 몇 명이니,2,낚싯대,,
/home/aailab/kbvqa/data/images/141500820220712141758.jpg,협죽도는 어디에 심어져 있니,화분,협죽도,,
/home/aailab/kbvqa/data/images/140600720220711133941.jpg,쑥의 색은 무엇일까,초록,쑥,,
/home/aailab/kbvqa/data/images/131100620220708140533.jpg,양산은 몇 개야,2,우산과_양산,,
/home/aailab/kbvqa/data/images/132300420220708151454.jpg,낚싯대는 몇 개니,1,낚싯대,,
/home/aailab/kbvqa/data/images/140600620220711104535.jpg,이미지 속 식물 이름은 무엇일까,비름,비름,,
/home/aailab/kbvqa/data/images/141600720220712151110.jpg,화분에 있는 식물은 뭐야,바질,바질,,
/home/aailab/kbvqa/data/images/140600520220708172742.jpg,이미지 속 식물의 이름은 무엇일까,미나리,미나리,,
/home/aailab/kbvqa/data/images/131800320220707181554.jpg,코끼리의 상아는 몇 개야,2,상아,,
/home/aailab/kbvqa/data/images/141300120220711152850.jpg,고사리 주변에 있는 사각형 기둥의 재질은 뭐야,나무,고사리,,
/home/aailab/kbvqa/data/images/140600620220708182231.jpg,비름은 무슨 색이야,초록색,비름,,
/home/aailab/kbvqa/data/images/141600120220712152649.jpg,고수는 무슨 색이니,초록색,고수_(식물),,
/home/aailab/kbvqa/data/images/132300420220708143949.jpg,사람들이 들고 있는 물건은 뭘까,낚싯대,낚싯대,,
/home/aailab/kbvqa/data/images/131900320220708115907.jpg,이미지 속 흰색 보석은 무엇이니,다이아몬드,다이아몬드,,
/home/aailab/kbvqa/data/images/141600520220712132406.jpg,로즈메리의 잎은 무슨 색이니,초록색,로즈메리,,
/home/aailab/kbvqa/data/images/132200820220708112451.jpg,이미지 속 하이힐은 몇 켤레야,1,하이힐,,
/home/aailab/kbvqa/data/images/141600720220712153606.jpg,바질 주변에 토마토는 몇 개 있어,3,바질,,
/home/aailab/kbvqa/data/images/140601020220711150118.jpg,엉겅퀴의 잎은 무슨 색이야,초록색,엉겅퀴,,
/home/aailab/kbvqa/data/images/141600720220712160522.jpg,이미지 속 식물 이름은 뭐니,바질,바질,,
/home/aailab/kbvqa/data/images/132302820220708165108.jpg,톱니바퀴 몇 개가 맞물려 있어,2,톱니바퀴,,
/home/aailab/kbvqa/data/images/132200820220708112733.jpg,이미지 속 하이힐의 색상은 무엇이니,검정,하이힐,,
/home/aailab/kbvqa/data/images/140600720220711112111.jpg,쑥은 어디 위에 있니,흙,쑥,,
/home/aailab/kbvqa/data/images/141201120220711112454.jpg,화분에 심어진 식물의 이름은 무엇이니,용담,용담,,
/home/aailab/kbvqa/data/images/140600720220711130932.jpg,이미지 속 식물의 이름은 무엇이니,쑥,쑥,,
/home/aailab/kbvqa/data/images/112400220220707104230.jpg,이미지 속 발레를 하지 않는 사람은 몇 명이니,1,발레,,
/home/aailab/kbvqa/data/images/131100620220708142715.jpg,우산을 쓴 사람들은 어느 쪽으로 걸어가니,오른쪽,우산과_양산,,
/home/aailab/kbvqa/data/images/140800120220711110158.jpg,이미지 속 나팔꽃은 무슨색이지,보라색,나팔꽃,,
/home/aailab/kbvqa/data/images/140800120220711110544.jpg,나팔꽃은 무슨 색이지,보라,나팔꽃,,
/home/aailab/kbvqa/data/images/131700220220707174917.jpg,백기들 사이에 사람이 몇 명 있어,1,백기,,
/home/aailab/kbvqa/data/images/132302420220708154614.jpg,이미지 속 카테터는 몇 개야,5,카테터,,
/home/aailab/kbvqa/data/images/132200820220708113130.jpg,몇 켤레의 하이힐이 이미지 안에 있지,1,하이힐,,
/home/aailab/kbvqa/data/images/141201120220711105438.jpg,이미지 속 피어있는 꽃은 무엇일까,용담,용담,,
/home/aailab/kbvqa/data/images/141600120220712152412.jpg,고수는 어떤 색깔이야,초록색,고수_(식물),,
/home/aailab/kbvqa/data/images/141201420220711141927.jpg,차나무의 잎사귀는 무슨 색이야,초록색,차나무,,
/home/aailab/kbvqa/data/images/132302620220708182555.jpg,이미지 안에 터빈은 몇 개니,1,터빈,,
/home/aailab/kbvqa/data/images/140601020220711151358.jpg,이미지 속 엉겅퀴의 꽃은 무슨 색이야,보라색,엉겅퀴,,
/home/aailab/kbvqa/data/images/131700420220707182349.jpg,적기의 위에 있는 것은 뭐야,나뭇잎,적기,,
/home/aailab/kbvqa/data/images/141600220220712163453.jpg,딜의 줄기는 무슨 색이야,초록색,딜,,
/home/aailab/kbvqa/data/images/140800320220711113951.jpg,이미지 속 담쟁이덩굴의 잎은 무슨 색이야,초록색,담쟁이덩굴,,
/home/aailab/kbvqa/data/images/132302820220708165713.jpg,이미지 속 톱니바퀴는 어디에 그려져 있니,종이,톱니바퀴,,
/home/aailab/kbvqa/data/images/112400220220707105538.jpg,발레를 하는 사람은 발이 몇 개야,2,발레,,
/home/aailab/kbvqa/data/images/141600720220712150802.jpg,바질의 잎은 무슨 색이니,초록색,바질,,
/home/aailab/kbvqa/data/images/141201320220711135028.jpg,이미지 속 흰색 꽃 이름은 뭐니,진달래,진달래,,
/home/aailab/kbvqa/data/images/132300420220708144018.jpg,낚싯대는 어느 방향을 향하니,오른쪽,낚싯대,,
/home/aailab/kbvqa/data/images/141600820220712162258.jpg,박하의 잎은 무슨 색이야,초록색,박하,,
/home/aailab/kbvqa/data/images/132301020220708141726.jpg,몇 개의 소화기가 이미지 안에 있을까,2,소화기,,
/home/aailab/kbvqa/data/images/140800120220711101844.jpg,나팔꽃의 꽃은 몇 개니,1,나팔꽃,,
/home/aailab/kbvqa/data/images/141300220220711155237.jpg,이미지 속 속새의 색은 무엇이니,초록색,속새,,
/home/aailab/kbvqa/data/images/141600520220712132813.jpg,로즈메리의 잎 색깔은 뭐야,초록색,로즈메리,,
/home/aailab/kbvqa/data/images/112400220220707110006.jpg,발레를 하는 사람은 몇 명이야,2,발레,,
/home/aailab/kbvqa/data/images/141201320220711131324.jpg,진달래의 잎은 무슨 색이야,초록색,진달래,,
/home/aailab/kbvqa/data/images/141600220220712162015.jpg,딜 꽃의 색은 무엇이니,노란색,딜,,
/home/aailab/kbvqa/data/images/141600120220712151350.jpg,쑥은 무슨 색이니,초록색,고수_(식물),,
/home/aailab/kbvqa/data/images/112400320220707114521.jpg,아이스 댄싱을 추는 사람은 몇 명이야,2,아이스_댄싱,,
/home/aailab/kbvqa/data/images/132300820220708134500.jpg,이미지 속 방독면을 쓴 사람은 몇 명일까,7,방독면,,
/home/aailab/kbvqa/data/images/132302420220708155510.jpg,카테터에 달린 바늘은 몇 개야,1,카테터,,
/home/aailab/kbvqa/data/images/131900320220708115712.jpg,다이아몬드는 몇 개야,1,다이아몬드,,
/home/aailab/kbvqa/data/images/112400320220707114413.jpg,아이스 댄싱을 추고 있는 사람은 몇 명이니,2,아이스_댄싱,,
/home/aailab/kbvqa/data/images/141600120220712150524.jpg,고수는 어떤 색깔이니,초록,고수_(식물),,
/home/aailab/kbvqa/data/images/140800120220711104712.jpg,이미지 속 꽃은 무슨 꽃을 그린거야,나팔꽃,나팔꽃,,
/home/aailab/kbvqa/data/images/141300120220711152930.jpg,이미지 속 고사리는 무슨 색이야,초록색,고사리,,
/home/aailab/kbvqa/data/images/140600620220711104001.jpg,비름의 색은 무슨 색일까,초록,비름,,
/home/aailab/kbvqa/data/images/140800120220711105339.jpg,이미지 속 나팔꽃은 어디에 심겨있을까,땅,나팔꽃,,
/home/aailab/kbvqa/data/images/131800320220707182406.jpg,상아가 있는 동물은 무엇일까,코끼리,상아,,
/home/aailab/kbvqa/data/images/132302820220708165532.jpg,이미지에서 톱니바퀴의 모양은 무엇이니,원형,톱니바퀴,,
/home/aailab/kbvqa/data/images/141600120220712152819.jpg,땅 위에 심어진 식물의 이름은 뭘까,고수,고수_(식물),,
/home/aailab/kbvqa/data/images/131800320220707181733.jpg,코끼리의 상아는 몇 개니,2,상아,,
/home/aailab/kbvqa/data/images/131100620220708145751.jpg,이미지 속 우산은 어디에 담겨있니,바구니,우산과_양산,,
/home/aailab/kbvqa/data/images/140800320220711114348.jpg,담쟁이덩굴이 붙어 있는 것은 무엇이니,돌,담쟁이덩굴,,
/home/aailab/kbvqa/data/images/132300820220708133535.jpg,이미지 속 방독면을 쓰고 있는 것은 뭐야,사람,방독면,,
/home/aailab/kbvqa/data/images/131800320220707181708.jpg,몇 개의 상아를 코끼리는 갖고 있지,2,상아,,
/home/aailab/kbvqa/data/images/131800320220707182141.jpg,이미지 속 땅 위에 쌓여 있는 것의 이름은 뭐야,상아,상아,,
/home/aailab/kbvqa/data/images/141600820220712162726.jpg,이미지 속 꽃이 핀 식물 이름은 뭐니,박하,박하,,
/home/aailab/kbvqa/data/images/132302820220708165430.jpg,톱니바퀴는 어떤 재질로 만들어졌니,금속재질,톱니바퀴,,
/home/aailab/kbvqa/data/images/132302620220711133114.jpg,터빈은 몇 개니,2,터빈,,
/home/aailab/kbvqa/data/images/141300120220711145634.jpg,고사리는 어디 위에 있어,돌,고사리,,
/home/aailab/kbvqa/data/images/132301120220708150442.jpg,이미지 속 수갑은 무슨 재질이야,금속,수갑,,
/home/aailab/kbvqa/data/images/132300420220708150752.jpg,이미지 속 사람들은 무엇을 들고 있니,낚싯대,낚싯대,,
/home/aailab/kbvqa/data/images/140800120220711105621.jpg,나팔꽃은 몇 송이일까,1,나팔꽃,,
/home/aailab/kbvqa/data/images/140600720220711132156.jpg,이미지 속 식물 이름은 뭐지,쑥,쑥,,
/home/aailab/kbvqa/data/images/112400220220707105755.jpg,발레를 하고 있는 사람들은 어느 손으로 봉을 잡고 있니,오른손,발레,,
/home/aailab/kbvqa/data/images/132302420220708155626.jpg,몇 개의 카테터가 이미지 안에 있을까,2,카테터,,
/home/aailab/kbvqa/data/images/141600120220712152846.jpg,이미지 속 고수의 색은 뭐야,초록색,고수_(식물),,
/home/aailab/kbvqa/data/images/131800120220708110131.jpg,마네킹은 무엇을 입고 있어,제복,마네킹,,
/home/aailab/kbvqa/data/images/131100620220708141518.jpg,우산 주변에 오토바이는 몇 대야,1,우산과_양산,,
/home/aailab/kbvqa/data/images/112400220220707104812.jpg,사람들은 무엇을 하고 있을까,발레,발레,,
/home/aailab/kbvqa/data/images/112400320220707113923.jpg,아이스 댄싱을 하는 곳은 어디니,빙판,아이스_댄싱,,
/home/aailab/kbvqa/data/images/141201120220711103743.jpg,용담의 꽃은 무슨 색이니,파란색,용담,,
/home/aailab/kbvqa/data/images/131900320220708130216.jpg,이미지 안에 몇 개의 다이아몬드가 있을까,1,다이아몬드,,
/home/aailab/kbvqa/data/images/132200820220708112829.jpg,하이힐은 몇 켤레야,1,하이힐,,
/home/aailab/kbvqa/data/images/132301120220708150733.jpg,사람 손목에 채워진 물건은 뭐니,수갑,수갑,,
/home/aailab/kbvqa/data/images/131800320220707182337.jpg,상아는 어디 위에 있니,돌,상아,,
/home/aailab/kbvqa/data/images/141600820220712162757.jpg,박하는 어떤 색깔이니,초록,박하,,
/home/aailab/kbvqa/data/images/131100620220711162948.jpg,거리에 펼쳐놓은 물건의 이름은 뭐야,우산,우산과_양산,,
/home/aailab/kbvqa/data/images/140600620220711104647.jpg,이미지 안의 식물은 이름이 무엇이니,비름,비름,,
/home/aailab/kbvqa/data/images/132302620220708182249.jpg,터빈 아래 있는 것은 뭐니,밭,터빈,,
/home/aailab/kbvqa/data/images/141201120220711113004.jpg,용담은 몇 개야,1,용담,,
/home/aailab/kbvqa/data/images/141600720220712155954.jpg,이미지에서 마늘을 제외한 식물의 명칭은 뭐지,바질,바질,,
/home/aailab/kbvqa/data/images/132302620220711133848.jpg,이미지 속 터빈 주변에 있는 동물은 뭘까,새,터빈,,
/home/aailab/kbvqa/data/images/141300120220711150029.jpg,고사리는 무슨 색을 가졌어,초록색,고사리,,
/home/aailab/kbvqa/data/images/141201320220711131739.jpg,진달래 꽃은 무슨 색이야,분홍색,진달래,,
/home/aailab/kbvqa/data/images/140601020220711152511.jpg,나비가 앉아 있는 식물은 무엇이니,엉겅퀴,엉겅퀴,,
/home/aailab/kbvqa/data/images/140600720220711130348.jpg,화분에 심어져있는 식물은 뭐야,쑥,쑥,,
/home/aailab/kbvqa/data/images/132300320220708135227.jpg,이미지에서 나침반의 방향침은 몇 개야,1,나침반,,
/home/aailab/kbvqa/data/images/131800320220707181057.jpg,코끼리의 상아는 몇 개일까,2,상아,,
/home/aailab/kbvqa/data/images/112400320220707115451.jpg,빙판 위에서 아이스 댄싱을 하는 사람은 몇 명이야,2,아이스_댄싱,,
/home/aailab/kbvqa/data/images/131800320220707182250.jpg,이미지에서 상아 사이에 있는 사람은 몇 명이지,1,상아,,
/home/aailab/kbvqa/data/images/141600720220712150555.jpg,바질의 잎은 무슨 색깔이야,초록색,바질,,
/home/aailab/kbvqa/data/images/141600720220712150730.jpg,바질을 촬영하는 카메라는 무엇으로 들고 있니,손,바질,,
/home/aailab/kbvqa/data/images/112400420220707133614.jpg,에어로빅 하는 사람들의 천장에 있는 전등은 몇 개니,3,에어로빅,,
/home/aailab/kbvqa/data/images/140600620220711102505.jpg,이미지 속 초록색 식물은 무엇이야,비름,비름,,
/home/aailab/kbvqa/data/images/131100620220708141130.jpg,우산은 몇 개니,1,우산과_양산,,
/home/aailab/kbvqa/data/images/131100620220708145704.jpg,우산을 쓰고 있는 사람은 몇이야,2,우산과_양산,,
/home/aailab/kbvqa/data/images/140601020220711151809.jpg,곤충이 앉아 있는 식물 이름을 뭐라고 할까,엉겅퀴,엉겅퀴,,
/home/aailab/kbvqa/data/images/132300420220708151255.jpg,이미지 속 낚싯대를 잡고 있는 사람은 어느 쪽을 향해 서 있을까,오른쪽,낚싯대,,
/home/aailab/kbvqa/data/images/140601020220711151108.jpg,이미지 속 엉겅퀴 꽃은 몇 개니,1,엉겅퀴,,
/home/aailab/kbvqa/data/images/141600220220712162049.jpg,이미지 속 딜의 꽃은 무슨 색이니,노랑,딜,,
/home/aailab/kbvqa/data/images/132300420220708151615.jpg,구명조끼를 입은 사람이 들고 있는 물건은 뭐야,낚싯대,낚싯대,,
/home/aailab/kbvqa/data/images/140800120220711101620.jpg,나팔꽃의 잎은 무슨 색이니,초록색,나팔꽃,,
/home/aailab/kbvqa/data/images/141600720220712150854.jpg,바질의 꽃 색깔은 뭐야,하얀색,바질,,
/home/aailab/kbvqa/data/images/131800320220707181618.jpg,코끼리의 상아는 몇 개니,2,상아,,
