img_path,question,answer,main_obj,Triple,Abstract
/home/aailab/kbvqa/data/images/120200320220622154258.jpg,곰은 무엇에 속한 동물이니,척삭동물,곰,"['곰', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200320220622154325.jpg,곰은 무엇에 속하니,척삭동물,곰,"['곰', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200320220622154358.jpg,곰은 무엇에 해당하는 동물일까,척삭동물,곰,"['곰', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622155652.jpg,이미지 속 가축에 속하는 동물은 뭐라고 부를까,낙타,낙타,"['낙타', 'subject', '가축']",
/home/aailab/kbvqa/data/images/120200420220622155734.jpg,이미지 속 척삭동물은 뭐야,낙타,낙타,"['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622155804.jpg,낙타는 무엇에 속한 척삭동물이니,포유류,낙타,"['낙타', '강', '포유류']=['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622155829.jpg,이미지에서 가축으로 키우는 동물은 뭐야,낙타,낙타,"['낙타', 'subject', '가축']",
/home/aailab/kbvqa/data/images/120200420220622155908.jpg,이미지 속 포유류에 속하는 동물의 이름은 뭐야,낙타,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622155934.jpg,낙타는 무슨 동물일까,척삭동물,낙타,"['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622155955.jpg,낙타는 무슨 동물이지,척삭동물,낙타,"['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622160035.jpg,이미지 내 포유류에 속하는 동물은 뭐니,낙타,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622160154.jpg,이미지에서 소목에 해당하며 가축으로도 기르는 동물은 뭐야,낙타,낙타,"['낙타', 'subject', '가축']=['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622160225.jpg,포유류에 포함되는 낙타는 무슨 동물이니,척삭동물,낙타,"['낙타', '강', '포유류']=['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622160252.jpg,이미지 속 소목에 해당하는 포유류는 무엇일까,낙타,낙타,"['낙타', '강', '포유류']=['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622160817.jpg,낙타는 무엇에 속하는 동물이니,가축,낙타,"['낙타', 'subject', '가축']",
/home/aailab/kbvqa/data/images/120200420220622160850.jpg,낙타는 무엇에 속하는 동물이야,소목,낙타,"['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622160915.jpg,낙타는 무엇에 속해있어,포유류,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622160958.jpg,소목에 속한 낙타는 무슨 동물이니 ,척삭동물,낙타,"['낙타', '목', '소목']=['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622161033.jpg,영장상목인 사람은 어디에 포함되니,영장류,낙타,"['사람', '목', '영장류']=['사람', '상목', '영장상목']",
/home/aailab/kbvqa/data/images/120200420220622162108.jpg,낙타과에 해당하는 낙타는 무엇에 포함되니,포유류,낙타,"['낙타', 'subject', '낙타과']=['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622162131.jpg,낙타는 무엇에 속하는 동물이지,포유류,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622162257.jpg,이미지 속 포유류에 속하는 동물은 무엇일까,낙타,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622162326.jpg,낙타는 소목에 속한 무슨 동물이야,척삭동물,낙타,"['낙타', '목', '소목']=['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622162513.jpg,이미지 속 가축에 속하는 동물은 뭐라고 불러,낙타,낙타,"['낙타', 'subject', '가축']",
/home/aailab/kbvqa/data/images/120200420220622162559.jpg,사람은 무엇에 속한 포유류니,유인원,낙타,"['사람', 'subject', '유인원']=['사람', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622162634.jpg,낙타는 무엇에 속하는 동물이지,가축,낙타,"['낙타', 'subject', '가축']",
/home/aailab/kbvqa/data/images/120200420220622162738.jpg,가축으로 이용되는 낙타는 어떤 동물이라고 해,척삭동물,낙타,"['낙타', 'subject', '가축']=['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622162821.jpg,낙타는 포유류에 해당하면서 어디에 포함될까,동물,낙타,"['낙타', '강', '포유류']=['낙타', '계', '동물']",
/home/aailab/kbvqa/data/images/120200420220622162903.jpg,낙타는 무엇에 포함될까,소목,낙타,"['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622162934.jpg,이미지 속 소목에 속하는 동물은 뭐야,낙타,낙타,"['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622163015.jpg,이미지 속 소목에 속하는 동물은 무엇에 해당될까,가축,낙타,"['낙타', 'subject', '가축']=['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622163034.jpg,소목에 해당하는 낙타는 무엇으로 이용했을까,가축,낙타,"['낙타', 'subject', '가축']=['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622163133.jpg,가축에 해당하는 동물은 뭐지,낙타,낙타,"['낙타', 'subject', '가축']",
/home/aailab/kbvqa/data/images/120200420220622163158.jpg,척삭동물인 낙타는 어디에 속하니,포유류,낙타,"['낙타', '강', '포유류']=['낙타', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200420220622163230.jpg,낙타는 무엇에 속하는 동물이니,포유류,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622163255.jpg,이미지 속 포유류에 속하는 동물은 뭐야,낙타,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622163708.jpg,낙타는 무엇에 해당하니,가축,낙타,"['낙타', 'subject', '가축']",
/home/aailab/kbvqa/data/images/120200420220622163805.jpg,낙타는 무엇에 속하는 동물일까,가축,낙타,"['낙타', 'subject', '가축']",
/home/aailab/kbvqa/data/images/120200420220622163850.jpg,낙타는 무엇에 포함되는 동물이지,포유류,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622163912.jpg,이미지 속 포유류에 속한 가축을 뭐라고 할까,낙타,낙타,"['낙타', 'subject', '가축']=['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200420220622164018.jpg,낙타는 무엇에 포함될까,소목,낙타,"['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622164051.jpg,소목에 속하는 낙타는 무엇에 해당될까,포유류,낙타,"['낙타', '강', '포유류']=['낙타', '목', '소목']",
/home/aailab/kbvqa/data/images/120200420220622165133.jpg,낙타는 무엇에 속하는 동물이지,포유류,낙타,"['낙타', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200520220622162353.jpg,이미지 내 척삭동물에 속하는 동물은 뭐야,개,개,"['개', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200520220622162524.jpg,개는 포유류에 속한 무슨 동물일까,척삭동물,개,"['개', '강', '포유류']=['개', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200520220622162734.jpg,이미지 속 회색늑대의 아종에 속하는 동물은 뭐야,개,개,"['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622164631.jpg,개는 무엇에 속하는 동물이지,회색늑대의 아종,개,"['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622164744.jpg,이미지 속 척삭동물의 이름은 무엇이니,개,개,"['개', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200520220622165025.jpg,이미지에서 식육목에 속하는 동물은 뭐지,개,개,"['개', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200520220622165138.jpg,개는 무엇에 해당하는 동물일까,식육목,개,"['개', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200520220622170120.jpg,이미지 속 회색늑대의 아종은 무엇이니,개,개,"['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622170309.jpg,이미지 속 회색늑대의 아종으로 식육목에 속한 동물은 뭐야,개,개,"['개', 'subject', '회색늑대의_아종']=['개', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200520220622170406.jpg,식육목에 속하는 동물은 무엇이지,개,개,"['개', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200520220622170604.jpg,식육목에 해당하는 개는 무슨 동물일까,척삭동물,개,"['개', '목', '식육목']=['개', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200520220622170815.jpg,개는 무엇에 속하는 포유류일까,회색늑대의 아종,개,"['개', 'subject', '회색늑대의_아종']=['개', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200520220622171006.jpg,개는 무엇에 속하는 동물이야,식육목,개,"['개', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200520220622171141.jpg,이미지 속의 척삭동물은 뭐야,개,개,"['개', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200520220622171338.jpg,회색늑대 아종에 해당하는 개는 무슨 생물이라고 부를까,모델,개,"['개', 'subject', '모델_생물']=['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622171443.jpg,이미지 속 회색늑대의 아종을 뭐라고 부를까,개,개,"['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622171519.jpg,이미지에서 척삭동물이며 회색늑대의 아종인 동물이 뭐야,개,개,"['개', 'subject', '회색늑대의_아종']=['개', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200520220622171607.jpg,개는 무엇에 속하는 동물일까,포유류,개,"['개', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200520220622171719.jpg,이미지 속 회색늑대의 아종에 해당하는 동물의 이름은 뭐야,개,개,"['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622171809.jpg,개는 무엇에 해당하는 동물이니,포유류,개,"['개', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200520220622172014.jpg,이미지 속 스코틀랜드의 발명품은 뭐야,자전거,개,"['자전거', 'subject', '스코틀랜드의_발명품']",
/home/aailab/kbvqa/data/images/120200520220622172123.jpg,개는 무엇에 속하는 동물이니,식육목,개,"['개', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200520220622172209.jpg,이미지 안 포유류에 속한 동물은 무엇일까,개,개,"['개', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200520220622172251.jpg,개는 무엇에 속하는 동물이니,회색늑대의 아종,개,"['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622172336.jpg,이미지 속 식육목에 속하는 동물은 뭐야,개,개,"['개', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200520220622172929.jpg,포유류에 해당하는 개는 어떤 동물이야,척삭동물,개,"['개', '강', '포유류']=['개', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200520220622173116.jpg,이미지 속 사람이 앉아 있는 의자를 뭐라고 부를까,벤치,개,"['벤치', 'subject', '의자']",
/home/aailab/kbvqa/data/images/120200520220622173228.jpg,이미지 속 회색늑대의 아종에 해당하는 척삭동물은 무엇일까,개,개,"['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622173325.jpg,천막은 무슨 장비에 해당하지,등산,개,"['천막', 'subject', '등산_장비']",
/home/aailab/kbvqa/data/images/120200520220622173357.jpg,이미지 속 포유류에 속하는 동물은 뭐야,개,개,"['개', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200520220622173536.jpg,개는 무엇에 속하는 동물이지,회색늑대의 아종,개,"['개', 'subject', '회색늑대의_아종']",
/home/aailab/kbvqa/data/images/120200520220622173624.jpg,식육목에 속한 개는 무엇에 포함되니,포유류,개,"['개', '강', '포유류']=['개', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200520220622173725.jpg,개는 무엇에 해당되는 동물일까,포유류,개,"['개', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200620220622175803.jpg,고양이는 무슨 동물이야,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622175855.jpg,고양이는 무엇에 속할까,식육목,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220622175942.jpg,이미지 속 척삭동물은 뭐라고 불러,고양이,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622180027.jpg,이미지 속 포유류는 뭐라고 부를까,고양이,고양이,"['고양이', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200620220622180224.jpg,고양이는 무슨 동물일까,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622180509.jpg,러시아에서 발명한 생활용품은 뭐야,라디에이터,고양이,"['라디에이터', 'subject', '러시아의_발명품']=['라디에이터', 'subject', '생활용품']",
/home/aailab/kbvqa/data/images/120200620220622180555.jpg,고양이는 어떤 동물이야,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622180625.jpg,고양이는 무엇에 속하는 동물일까,식육목,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220622180731.jpg,모델 생물에 해당하는 고양이는 무슨 동물이니,척삭동물,고양이,"['고양이', 'subject', '모델_생물']=['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622180856.jpg,고양이는 무슨 동물이야,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622181015.jpg,식육목에 해당하는 고양이는 무엇에 속하고 있어,포유류,고양이,"['고양이', '강', '포유류']=['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220622181129.jpg,고양이는 무엇에 해당될까,포유류,고양이,"['고양이', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200620220622181159.jpg,고양이는 무엇에 속하는 동물일까,포유류,고양이,"['고양이', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200620220622181304.jpg,이미지 속 모델 생물에 속하는 동물은 무엇이야,고양이,고양이,"['고양이', 'subject', '모델_생물']",
/home/aailab/kbvqa/data/images/120200620220622181414.jpg,이미지 속 동물은 무엇에 속해,포유류,고양이,"['고양이', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200620220622181534.jpg,이미지 속 식육목에 속하는 동물은 무엇일까,고양이,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220622181635.jpg,고양이는 무엇에 속하는 동물이야,식육목,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220622181736.jpg,이미지 속 포유류에 해당하는 척삭동물은 뭐야,고양이,고양이,"['고양이', '강', '포유류']=['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622181832.jpg,식육목에 해당하는 고양이는 무엇에 포함되니,포유류,고양이,"['고양이', '강', '포유류']=['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220622181910.jpg,고양이는 무엇에 속하는 동물이지,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622182034.jpg,척상동물에 속한 고양이는 어디에 포함되니,포유류,고양이,"['고양이', '강', '포유류']=['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622182112.jpg,고양이는 무엇에 속하는 동물이지,식육목,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220622182205.jpg,고양이는 어떤 생물이니,모델,고양이,"['고양이', 'subject', '모델_생물']",
/home/aailab/kbvqa/data/images/120200620220622182246.jpg,고양이는 무슨 동물이지,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220622182333.jpg,고양이는 무엇에 속하니,포유류,고양이,"['고양이', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200620220622182402.jpg,고양이는 무엇에 속하는 동물이니,식육목,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220623101641.jpg,이미지 속 척삭동물은 뭐야,고양이,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220623101913.jpg,고양이는 어디에 속하는 동물이야,포유류,고양이,"['고양이', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200620220623102044.jpg,고양이는 무엇에 속하는 동물이야,식육목,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220623102131.jpg,고양이는 무엇에 속하는 동물이야,식육목,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220623102252.jpg,고양이는 무슨 동물에 속하니,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220623102431.jpg,고양이는 무엇에 속하는 동물일까,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220623102628.jpg,고양이는 어떤 동물이야,척삭동물,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200620220623102739.jpg,고양이는 무엇에 포함되는 동물이야,식육목,고양이,"['고양이', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200620220623102854.jpg,이미지 내 척삭동물은 뭐야,고양이,고양이,"['고양이', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623111055.jpg,코끼리는 어떤 동물에 속할까,척삭동물,코끼리,"['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623111242.jpg,코끼리는 무엇에 속하는 동물이니,장비목,코끼리,"['코끼리', 'subject', '장비목']",
/home/aailab/kbvqa/data/images/120200720220623111329.jpg,코끼리는 장비목에 속한 무슨 동물일까,척삭동물,코끼리,"['코끼리', 'subject', '장비목']=['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623111402.jpg,이미지에서 장비목에 속하는 동물의 이름은 뭐지,코끼리,코끼리,"['코끼리', 'subject', '장비목']",
/home/aailab/kbvqa/data/images/120200720220623111451.jpg,음료에 해당하는 물은 어떤 종교의 전례용품이야,가톨릭,코끼리,"['물', 'subject', '음료']=['물', 'subject', '가톨릭_전례용품']",
/home/aailab/kbvqa/data/images/120200720220623111530.jpg,장비목에 해당하는 코끼리는 어떤 동물에 속하니,척삭동물,코끼리,"['코끼리', 'subject', '장비목']=['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623112117.jpg,코끼리는 어디에 속하는 동물이야,포유류,코끼리,"['코끼리', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200720220623112221.jpg,이미지 속 거대동물에 속하는 동물은 무엇에 해당되니,장비목,코끼리,"['코끼리', 'subject', '거대동물']=['코끼리', '목', '장비목']",
/home/aailab/kbvqa/data/images/120200720220623112419.jpg,코끼리는 어떤 동물일까,거대동물,코끼리,"['코끼리', 'subject', '거대동물']",
/home/aailab/kbvqa/data/images/120200720220623112644.jpg,이미지 장비목에 해당하는 동물의 이름은 뭘까,코끼리,코끼리,"['코끼리', 'subject', '장비목']",
/home/aailab/kbvqa/data/images/120200720220623113115.jpg,유인원에 해당하는 사람은 어디에 속하고 있니,진원류,코끼리,"['사람', '상과', '유인원']=['사람', '하목', '진원류']",
/home/aailab/kbvqa/data/images/120200720220623113228.jpg,척추동물에 해당하는 사람은 어떤 동물에 포함 되니,척삭동물,코끼리,"['사람', '문', '척삭동물']=['사람', '아문', '척추동물']",
/home/aailab/kbvqa/data/images/120200720220623113634.jpg,이미지에서 장비목에 해당하는 동물은 뭐야,코끼리,코끼리,"['코끼리', '목', '장비목']",
/home/aailab/kbvqa/data/images/120200720220623113728.jpg,장비목에 해당하는 코끼리는 어디에 속하니,척삭동물,코끼리,"['코끼리', '목', '장비목']=['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623113755.jpg,거대동물인 코끼리는 어디에 속할까,척삭동물,코끼리,"['코끼리', 'subject', '거대동물']=['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623113846.jpg,수아강에 해당하는 사람은 어떤 동물에 속한다고 하니,척삭동물,코끼리,"['사람', '문', '척삭동물']=['사람', '아강', '수아강']",
/home/aailab/kbvqa/data/images/120200720220623114020.jpg,장비목에 속하는 동물은 뭐야,코끼리,코끼리,"['코끼리', '목', '장비목']",
/home/aailab/kbvqa/data/images/120200720220623114308.jpg,코끼리는 무엇에 속하는 척삭동물이지,장비목,코끼리,"['코끼리', 'subject', '장비목']=['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623114438.jpg,코끼리는 무엇에 해당하는 거대동물일까,장비목,코끼리,"['코끼리', 'subject', '장비목']=['코끼리', 'subject', '거대동물']",
/home/aailab/kbvqa/data/images/120200720220623114518.jpg,코끼리는 어떤 동물에 속하니,거대동물,코끼리,"['코끼리', 'subject', '거대동물']",
/home/aailab/kbvqa/data/images/120200720220623114605.jpg,이미지 속 매목에 속하는 척삭동물은 뭐야,독수리,코끼리,"['독수리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623114641.jpg,포유류에 속하는 코끼리는 무슨 동물이야,척삭동물,코끼리,"['코끼리', '강', '포유류']=['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623114902.jpg,코끼리는 어떤 동물이니,거대동물,코끼리,"['코끼리', 'subject', '거대동물']",
/home/aailab/kbvqa/data/images/120200720220623114950.jpg,이미지 속 장비목에 속하는 동물을 뭐라고 불러,코끼리,코끼리,"['코끼리', '목', '장비목']",
/home/aailab/kbvqa/data/images/120200720220623115030.jpg,코끼리는 무엇에 속하는 동물이야,포유류,코끼리,"['코끼리', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200720220623115155.jpg,코끼리는 무엇에 속한 척삭동물이지,포유류,코끼리,"['코끼리', '강', '포유류']=['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623115252.jpg,수아강에 해당하는 사람은 무엇에 포함되어 있니,포유류,코끼리,"['사람', '강', '포유류']=['사람', '아강', '수아강']",
/home/aailab/kbvqa/data/images/120200720220623115327.jpg,장비목에 해당하는 코끼리는 무슨 동물이라고 해,척삭동물,코끼리,"['코끼리', '목', '장비목']=['코끼리', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623115506.jpg,사람은 무슨 동물이라고 할까,척삭동물,코끼리,"['사람', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200720220623115611.jpg,진원류에 해당하는 사람은 어디에 포함되니,영장상목,코끼리,"['사람', '상목', '영장상목']=['사람', '하목', '진원류']",
/home/aailab/kbvqa/data/images/120200720220623120020.jpg,이미지 속 장비목에 속하는 동물은 뭐야,코끼리,코끼리,"['코끼리', 'subject', '장비목']",
/home/aailab/kbvqa/data/images/120200720220623130543.jpg,거대동물에 해당하는 코끼리는 어디에 속하니,장비목,코끼리,"['코끼리', 'subject', '장비목']=['코끼리', 'subject', '거대동물']",
/home/aailab/kbvqa/data/images/120200720220623130726.jpg,이미지 속 장비목에 해당하는 포유류는 뭐야,코끼리,코끼리,"['코끼리', 'subject', '장비목']=['코끼리', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200820220623135833.jpg,이미지 속 포유류에 속하는 동물을 뭐라고 부를까,여우,여우,"['여우', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200820220623140014.jpg,여우는 무엇에 속하는 동물이지,개과,여우,"['여우', 'subject', '개과']",
/home/aailab/kbvqa/data/images/120200820220623140104.jpg,개과에 해당하는 여우는 어디에 속하니,포유류,여우,"['여우', 'subject', '개과']=['여우', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200820220623140139.jpg,여우는 무엇에 속하는 척삭동물일까,포유류,여우,"['여우', '강', '포유류']=['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623140218.jpg,척삭동물에 해당되는 여우는 어디에 포함됐을까,포유강,여우,"['여우', '강', '포유강']=['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623140246.jpg,이미지 속 척삭동물에 속하는 생물을 뭐라고 불러,여우,여우,"['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623140347.jpg,이미지 속 개과에 속한 척삭동물은 뭐야,여우,여우,"['여우', 'subject', '개과']=['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623140502.jpg,여우는 무엇에 속하는 동물이니,포유강,여우,"['여우', '강', '포유강']",
/home/aailab/kbvqa/data/images/120200820220623143127.jpg,이미지 속 척삭동물의 이름은 뭐지,여우,여우,"['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623143229.jpg,여우는 무엇에 속하는 동물이야,식육목,여우,"['여우', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200820220623143428.jpg,이미지 속 개과에 속한 척삭동물은 뭐야 ,여우,여우,"['여우', 'subject', '개과']=['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623143520.jpg,이미지 속 포유강에 속하는 동물은 뭐라고 불러,여우,여우,"['여우', '강', '포유강']",
/home/aailab/kbvqa/data/images/120200820220623143644.jpg,이미지 속 개과에 속하는 동물은 무엇에 해당될까,척삭동물,여우,"['여우', 'subject', '개과']=['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623143746.jpg,여우는 무엇에 속하는 동물이지,개과,여우,"['여우', 'subject', '개과']",
/home/aailab/kbvqa/data/images/120200820220623143908.jpg,이미지 속 포유류에 속하는 동물은 무엇에 해당될까,개과,여우,"['여우', 'subject', '개과']=['여우', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200820220623144121.jpg,이미지 속 개과에 속하는 동물은 무엇에 해당되니,포유강,여우,"['여우', 'subject', '개과']=['여우', '강', '포유강']",
/home/aailab/kbvqa/data/images/120200820220623144212.jpg,여우는 무엇에 속하는 동물일까,식육목,여우,"['여우', '목', '식육목']",
/home/aailab/kbvqa/data/images/120200820220623144241.jpg,이미지 속 개과에 속하는 척삭동물은 뭐니,여우,여우,"['여우', 'subject', '개과']=['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623144350.jpg,이미지 속 척삭동물은 뭐라고 불러,여우,여우,"['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623144636.jpg,여우는 무엇에 속하는 동물이야,포유강,여우,"['여우', '강', '포유강']",
/home/aailab/kbvqa/data/images/120200820220623144719.jpg,이미지 속 포유강에 속하는 동물의 이름은 뭘까,여우,여우,"['여우', '강', '포유강']",
/home/aailab/kbvqa/data/images/120200820220623144800.jpg,여우는 무엇에 속하는 척삭동물이야,개과,여우,"['여우', 'subject', '개과']=['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623144847.jpg,이미지 속 개과에 해당하는 포유류는 뭐니,여우,여우,"['여우', 'subject', '개과']=['여우', '강', '포유류']",
/home/aailab/kbvqa/data/images/120200820220623144935.jpg,이미지에서 개과에 속한 척삭동물은 무엇이니,여우,여우,"['여우', 'subject', '개과']=['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623145022.jpg,여우는 어떤 동물에 해당하니,척삭동물,여우,"['여우', '문', '척삭동물']",
/home/aailab/kbvqa/data/images/120200820220623145102.jpg,여우는 어디에 해당하는 동물이야,포유강,여우,"['여우', '강', '포유강']",
/home/aailab/kbvqa/data/images/120200820220623145130.jpg,여우는 어디에 포함되는 동물이야,포유강,여우,"['여우', '강', '포유강']",
/home/aailab/kbvqa/data/images/120200820220623145212.jpg,여우는 무엇에 속하는 동물일까,식육목,여우,"['여우', '목', '식육목']",
